price,n_accommodates,n_bathrooms,n_beds,n_guests_included,n_extra_people,n_minimum_nights,n_number_of_reviews,n_review_scores_rating,n_reviews_per_month,n_days_since,p_host_response_rate,f_property_type,f_room_type,f_cancellation_policy,f_bed_type,f_neighbourhood_cleansed,d_hourcheckin,d_airconditioning,d_breakfast,d_buzzerwirelessintercom,d_cabletv,d_carbonmonoxidedetector,d_cats,d_dogs,d_doorman,d_doormanentry,d_dryer,d_elevatorinbuilding,d_essentials,d_familykidfriendly,d_fireextinguisher,d_firstaidkit,d_freeparkingonpremises,d_freeparkingonstreet,d_gym,d_hairdryer,d_hangers,d_heating,d_hottub,d_indoorfireplace,d_internet,d_iron,d_keypad,d_kitchen,d_laptopfriendlyworkspace,d_lockonbedroomdoor,d_lockbox,d_otherpets,d_paidparkingoffpremises,d_petsallowed,d_petsliveonthisproperty,d_pool,d_privateentrance,d_privatelivingroom,d_safetycard,d_selfcheckin,d_shampoo,d_smartlock,d_smokedetector,d_smokingallowed,d_suitableforevents,d_tv,d_washer,d_washerdryer,d_wheelchairaccessible,d_wirelessinternet,neighbourhood_cleansed,property_type,room_type,usd_price_day,usd_cleaning_fee,cancellation_policy,ln_price,n_accommodates2,ln_accommodates,ln_accommodates2,ln_beds,f_bathroom,ln_number_of_reviews,f_number_of_reviews,ln_days_since,ln_days_since2,ln_days_since3,n_days_since2,n_days_since3,ln_review_scores_rating,f_minimum_nights
150,6,2,3,4,20,2,0,,,,,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,Hackney,Apartment,Entire home/apt,150.00,20,flexible,5.0106354,36,1.7917595,3.210402,1.0986123,2,0,0,,,,,,,2
39,1,2,1,1,0,2,2,100,.25,237,,House,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Hackney,House,Private room,39.00,5,flexible,3.6635616,1,0,0,0,2,1.0986123,1,5.46806,29.899681,163.49324,56169,13312053,4.6051702,2
81,3,1,1,1,0,2,14,91,1.88,223,,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,81.00,30,flexible,4.3944492,9,1.0986123,1.206949,0,1,2.7080503,1,5.4071717,29.237507,158.09221,49729,11089567,4.5108595,2
35,2,1,1,1,5,24,7,69,.33,644,90,Apartment,Private room,strict,Real Bed,Hackney,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Hackney,Apartment,Private room,35.00,,strict,3.5553482,4,.69314718,.48045301,0,1,2.0794415,1,6.4676986,41.831123,270.55112,414736,267089984,4.2341065,3
200,6,2,2,4,15,1,2,100,.38,155,98,Apartment,Entire home/apt,strict,Real Bed,Hackney,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,200.00,,strict,5.2983174,36,1.7917595,3.210402,.69314718,2,1.0986123,1,5.0434251,25.436136,128.28525,24025,3723875,4.6051702,1
30,2,2,1,1,0,1,2,80,.1,605,,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,Hackney,Apartment,Private room,30.00,,flexible,3.4011974,4,.69314718,.48045301,0,2,1.0986123,1,6.4052286,41.026955,262.78702,366025,221445120,4.3820267,1
230,5,2.5,3,5,20,2,27,97,.9300000000000001,866,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,Hackney,Apartment,Entire home/apt,230.00,40,strict,5.4380794,25,1.6094379,2.5902905,1.0986123,2,3.3322046,1,6.763885,45.750141,309.4487,749956,649461888,4.5747108,2
60,2,1,1,1,15,1,6,100,.74,242,90,Apartment,Private room,moderate,Real Bed,Hackney,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,Hackney,Apartment,Private room,60.00,30,moderate,4.0943446,4,.69314718,.48045301,0,1,1.9459101,1,5.4889379,30.128439,165.37312,58564,14172488,4.6051702,1
78,4,1,1,2,11,3,35,92,.5600000000000001,1884,,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,78.00,30,strict,4.356709,16,1.3862944,1.9218121,0,1,3.583519,1,7.5411525,56.86898,428.85767,3549456,6687175168,4.5217886,3
30,2,1,1,1,0,1,4,75,1.13,105,100,Apartment,Private room,strict,Real Bed,Hackney,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Hackney,Apartment,Private room,30.00,,strict,3.4011974,4,.69314718,.48045301,0,1,1.6094379,1,4.6539602,21.659346,100.80173,11025,1157625,4.3174882,1
35,2,1,1,1,15,5,7,93,.42,503,100,House,Private room,moderate,Real Bed,Hackney,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,House,Private room,35.00,15,moderate,3.5553482,4,.69314718,.48045301,0,1,2.0794415,1,6.2205901,38.69574,240.71034,253009,127263528,4.5325994,3
25,1,2.5,1,1,0,5,0,,,,100,House,Private room,moderate,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,Hackney,House,Private room,25.00,10,moderate,3.2188759,1,0,0,0,2,0,0,,,,,,,3
125,2,1,1,2,40,2,1,100,.06,467,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,125.00,30,strict,4.8283138,4,.69314718,.48045301,0,1,.69314718,1,6.1463294,37.777367,232.19212,218089,101847560,4.6051702,2
42,2,1,1,1,0,2,16,91,.43,1121,100,Apartment,Private room,moderate,Couch,Hackney,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Hackney,Apartment,Private room,42.00,,moderate,3.7376697,4,.69314718,.48045301,0,1,2.8332133,1,7.0219765,49.308155,346.24069,1256641,1408694528,4.5108595,2
20,1,1,1,1,0,1,0,,,,,Apartment,Private room,flexible,Couch,Hackney,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Hackney,Apartment,Private room,20.00,,flexible,2.9957323,1,0,0,0,1,0,0,,,,,,,1
180,4,1,2,1,0,3,0,,,,88,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,180.00,30,flexible,5.1929569,16,1.3862944,1.9218121,.69314718,1,0,0,,,,,,,3
215,7,2,4,7,0,5,4,100,.21,582,100,House,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,House,Entire home/apt,215.00,40,strict,5.3706379,49,1.9459101,3.786566,1.3862944,2,1.6094379,1,6.3664703,40.531944,258.04541,338724,197137376,4.6051702,3
135,5,1,2,4,20,5,1,80,.48,61,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,135.00,60,strict,4.9052749,25,1.6094379,2.5902905,.69314718,1,.69314718,1,4.1108737,16.899282,69.470818,3721,226981,4.3820267,3
32,1,1,1,1,0,2,0,,,,,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Hackney,Apartment,Private room,32.00,,flexible,3.4657359,1,0,0,0,1,0,0,,,,,,,2
48,2,1,1,1,0,1,7,97,.75,279,100,House,Private room,moderate,Real Bed,Hackney,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,Hackney,House,Private room,48.00,10,moderate,3.871201,4,.69314718,.48045301,0,1,2.0794415,1,5.6312118,31.710546,178.5688,77841,21717640,4.5747108,1
30,1,1,1,1,8,1,0,,,,100,Apartment,Private room,flexible,Real Bed,Hackney,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,30.00,10,flexible,3.4011974,1,0,0,0,1,0,0,,,,,,,1
40,2,1,1,1,25,1,14,87,.22,1944,100,Apartment,Private room,moderate,Real Bed,Hackney,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,40.00,15,moderate,3.6888795,4,.69314718,.48045301,0,1,2.7080503,1,7.5725031,57.342804,434.22855,3779136,7346640384,4.4659081,1
72,2,1,1,1,0,3,3,87,.39,231,100,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,72.00,20,flexible,4.2766662,4,.69314718,.48045301,0,1,1.3862944,1,5.4424176,29.619909,161.20392,53361,12326391,4.4659081,3
30,1,1,1,1,0,14,0,,,,,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,Hackney,Apartment,Private room,30.00,70,flexible,3.4011974,1,0,0,0,1,0,0,,,,,,,3
35,2,1,1,1,0,1,1,100,.1,293,0,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,35.00,,flexible,3.5553482,4,.69314718,.48045301,0,1,.69314718,1,5.6801724,32.264359,183.26712,85849,25153756,4.6051702,1
30,2,1,1,1,0,1,2,80,.1,572,,House,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Hackney,House,Private room,30.00,,flexible,3.4011974,4,.69314718,.48045301,0,1,1.0986123,1,6.3491392,40.311569,255.94376,327184,187149248,4.3820267,1
83,6,1,3,4,15,2,0,,,,100,Apartment,Entire home/apt,moderate,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,83.00,50,moderate,4.4188404,36,1.7917595,3.210402,1.0986123,1,0,0,,,,,,,2
33,2,1.5,1,1,0,2,0,,,,100,Apartment,Private room,strict,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,Hackney,Apartment,Private room,33.00,15,strict,3.4965076,4,.69314718,.48045301,0,1,0,0,,,,,,,2
50,2,1,1,1,0,21,1,100,.06,526,,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,50.00,20,strict,3.9120231,4,.69314718,.48045301,0,1,.69314718,1,6.2653012,39.253998,245.93813,276676,145531584,4.6051702,3
50,2,1,1,2,15,1,0,,,,100,Apartment,Entire home/apt,moderate,Real Bed,Hackney,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,50.00,51,moderate,3.9120231,4,.69314718,.48045301,0,1,0,0,,,,,,,1
39,2,1,1,2,23,2,145,96,3.93,1105,100,Apartment,Private room,strict,Real Bed,Hackney,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Private room,39.00,10,strict,3.6635616,4,.69314718,.48045301,0,1,4.9836068,2,7.0076008,49.106468,344.11853,1221025,1349232640,4.5643482,2
41,2,1,1,1,0,1,7,100,.39,531,,House,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,Hackney,House,Private room,41.00,,flexible,3.713572,4,.69314718,.48045301,0,1,2.0794415,1,6.2747622,39.372639,247.05396,281961,149721296,4.6051702,1
50,2,1,1,1,10,1,2,100,.51,116,70,Apartment,Private room,strict,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,50.00,,strict,3.9120231,4,.69314718,.48045301,0,1,1.0986123,1,4.7535901,22.596619,107.41506,13456,1560896,4.6051702,1
68,4,1,2,2,50,2,2,100,2,27,100,House,Entire home/apt,strict,Real Bed,Hackney,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,House,Entire home/apt,68.00,33,strict,4.2195077,16,1.3862944,1.9218121,.69314718,1,1.0986123,1,3.2958369,10.862541,35.801163,729,19683,4.6051702,2
30,2,2,1,1,10,1,7,83,.26,817,86,House,Private room,moderate,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,Hackney,House,Private room,30.00,,moderate,3.4011974,4,.69314718,.48045301,0,2,2.0794415,1,6.7056389,44.965591,301.52304,667489,545338496,4.4188404,1
200,6,2.5,3,6,25,2,4,100,.86,139,90,Apartment,Entire home/apt,moderate,Real Bed,Hackney,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,200.00,30,moderate,5.2983174,36,1.7917595,3.210402,1.0986123,2,1.6094379,1,4.934474,24.349033,120.14967,19321,2685619,4.6051702,2
103,2,1,1,2,0,3,1,,.06,513,,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,103.00,129,strict,4.6347289,4,.69314718,.48045301,0,1,.69314718,1,6.2402759,38.941044,243.00285,263169,135005696,,3
40,1,1,1,1,0,21,0,,,,,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,40.00,,flexible,3.6888795,1,0,0,0,1,0,0,,,,,,,3
150,5,2,2,1,0,2,8,100,.85,283,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,150.00,,strict,5.0106354,25,1.6094379,2.5902905,.69314718,2,2.1972246,1,5.6454468,31.871069,179.92642,80089,22665188,4.6051702,2
53,2,1,1,1,8,1,3,87,.13,711,,Apartment,Private room,moderate,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Private room,53.00,25,moderate,3.9702919,4,.69314718,.48045301,0,1,1.3862944,1,6.5666723,43.121185,283.16269,505521,359425440,4.4659081,1
135,6,2,6,1,0,5,4,90,.21,566,100,House,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,Hackney,House,Entire home/apt,135.00,,strict,4.9052749,36,1.7917595,3.210402,1.7917595,2,1.6094379,1,6.338594,40.177773,254.67059,320356,181321504,4.4998097,3
60,2,1,1,1,0,2,0,,,,86,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hackney,Apartment,Entire home/apt,60.00,,flexible,4.0943446,4,.69314718,.48045301,0,1,0,0,,,,,,,2
115,4,1,1,2,35,2,65,93,1.69,1155,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,115.00,75,strict,4.7449322,16,1.3862944,1.9218121,0,1,4.1896548,2,7.0518556,49.728668,350.67938,1334025,1540798848,4.5325994,2
40,1,1,1,1,0,2,1,100,.1,300,100,Apartment,Private room,moderate,Real Bed,Hackney,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Private room,40.00,20,moderate,3.6888795,1,0,0,0,1,.69314718,1,5.7037826,32.533134,185.56194,90000,27000000,4.6051702,2
85,2,1,1,1,0,1,1,100,.06,517,,House,Private room,flexible,Real Bed,Hackney,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hackney,House,Private room,85.00,5,flexible,4.4426513,4,.69314718,.48045301,0,1,.69314718,1,6.2480431,39.038044,243.91136,267289,138188416,4.6051702,1
55,2,1,1,1,0,1,0,,,,0,Apartment,Private room,flexible,Real Bed,Hackney,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,Hackney,Apartment,Private room,55.00,,flexible,4.0073333,4,.69314718,.48045301,0,1,0,0,,,,,,,1
45,2,1,2,2,10,2,1,100,.73,40,100,House,Private room,flexible,Real Bed,Hackney,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,House,Private room,45.00,10,flexible,3.8066626,4,.69314718,.48045301,.69314718,1,.69314718,1,3.6888795,13.607832,50.197651,1600,64000,4.6051702,2
100,3,1,2,1,0,2,3,100,.14,630,,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,100.00,50,strict,4.6051702,9,1.0986123,1.206949,.69314718,1,1.3862944,1,6.4457197,41.547302,267.80228,396900,250047008,4.6051702,2
95,4,1,3,2,18,2,10,100,.34,870,0,Apartment,Entire home/apt,moderate,Real Bed,Hackney,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,Hackney,Apartment,Entire home/apt,95.00,35,moderate,4.5538769,16,1.3862944,1.9218121,1.0986123,1,2.3978953,1,6.7684932,45.8125,310.0816,756900,658502976,4.6051702,2
93,4,1,2,4,0,4,15,99,.39,1167,100,Apartment,Entire home/apt,moderate,Real Bed,Hackney,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,93.00,30,moderate,4.5325994,16,1.3862944,1.9218121,.69314718,1,2.7725887,1,7.0621915,49.87455,352.2236,1361889,1589324416,4.59512,3
180,6,1,3,1,0,4,0,,,,60,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,Hackney,Apartment,Entire home/apt,180.00,25,strict,5.1929569,36,1.7917595,3.210402,1.0986123,1,0,0,,,,,,,3
40,1,1,1,1,0,2,24,99,3.89,184,90,Apartment,Private room,moderate,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,Hackney,Apartment,Private room,40.00,10,moderate,3.6888795,1,0,0,0,1,3.2188759,1,5.2149358,27.195555,141.82307,33856,6229504,4.59512,2
63,2,1.5,2,1,0,2,0,,,,75,House,Private room,flexible,Real Bed,Hackney,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,House,Private room,63.00,,flexible,4.1431346,4,.69314718,.48045301,.69314718,1,0,0,,,,,,,2
30,1,1,1,1,0,1,0,,,,0,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hackney,Apartment,Private room,30.00,,flexible,3.4011974,1,0,0,0,1,0,0,,,,,,,1
147,6,2,3,1,0,3,1,100,.41,72,100,Apartment,Entire home/apt,moderate,Real Bed,Hackney,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,147.00,60,moderate,4.9904327,36,1.7917595,3.210402,1.0986123,2,.69314718,1,4.2766662,18.289873,78.219681,5184,373248,4.6051702,3
250,2,2,1,1,0,1,0,,,,100,Apartment,Private room,flexible,Real Bed,Hackney,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,250.00,,flexible,5.521461,4,.69314718,.48045301,0,2,0,0,,,,,,,1
60,2,1,1,2,10,1,1,100,1,9,100,Apartment,Entire home/apt,moderate,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,60.00,35,moderate,4.0943446,4,.69314718,.48045301,0,1,.69314718,1,2.1972246,4.827796,10.607752,81,729,4.6051702,1
89,2,1,1,1,0,2,8,98,.75,318,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,Hackney,Apartment,Entire home/apt,89.00,29,strict,4.4886365,4,.69314718,.48045301,0,1,2.1972246,1,5.7620516,33.201237,191.30725,101124,32157432,4.5849676,2
